year,month,admin_name,fews_net,country,date,timestamp
2019,6,Ceel Afweyn,2,Somalia,2019-06-01,1559347200
2019,6,Ceerigaabo,2,Somalia,2019-06-01,1559347200
2019,7,Qardho,2,Somalia,2019-07-01,1561939200
2019,7,Baydhaba,2,Somalia,2019-07-01,1561939200
2019,7,Buur Hakaba,3,Somalia,2019-07-01,1561939200
2019,7,Diinsoor,2,Somalia,2019-07-01,1561939200
2019,7,Qansax Dheere,2,Somalia,2019-07-01,1561939200
2019,7,Garbahaarey,2,Somalia,2019-07-01,1561939200
2019,7,Bulo Burto,2,Somalia,2019-07-01,1561939200
2019,7,Jalalaqsi,2,Somalia,2019-07-01,1561939200
2019,7,Tayeeglow,2,Somalia,2019-07-01,1561939200
2019,7,Waajid,2,Somalia,2019-07-01,1561939200
2019,7,Xudur,2,Somalia,2019-07-01,1561939200
2019,7,Ceel Buur,3,Somalia,2019-07-01,1561939200
2019,7,Dhuusamarreeb,2,Somalia,2019-07-01,1561939200
2019,7,Kurtunwaarey,1,Somalia,2019-07-01,1561939200
2019,7,Qoryooley,1,Somalia,2019-07-01,1561939200
2019,7,Sablaale,2,Somalia,2019-07-01,1561939200
2019,7,Wanla Weyn,1,Somalia,2019-07-01,1561939200
2019,7,Bu'aale,2,Somalia,2019-07-01,1561939200
2019,7,Saakow,2,Somalia,2019-07-01,1561939200
2019,7,Garoowe,2,Somalia,2019-07-01,1561939200
2019,7,Sheikh,2,Somalia,2019-07-01,1561939200
2019,7,Jowhar,2,Somalia,2019-07-01,1561939200
2019,7,Caynabo,2,Somalia,2019-07-01,1561939200
2019,7,Laas Caanood,2,Somalia,2019-07-01,1561939200
2019,7,Taleex,2,Somalia,2019-07-01,1561939200
2019,7,Xudun,2,Somalia,2019-07-01,1561939200
2019,7,Banadir,2,Somalia,2019-07-01,1561939200
2019,7,Cabudwaaq,2,Somalia,2019-07-01,1561939200
2019,7,Cadaado,2,Somalia,2019-07-01,1561939200
2019,7,Jamaame,2,Somalia,2019-07-01,1561939200
2019,7,Baardheere,2,Somalia,2019-07-01,1561939200
2019,7,Belet Xaawo,2,Somalia,2019-07-01,1561939200
2019,7,Ceel Waaq,2,Somalia,2019-07-01,1561939200
2019,7,Afgooye,2,Somalia,2019-07-01,1561939200
2019,7,Marka,2,Somalia,2019-07-01,1561939200
2019,7,Gaalkacyo,2,Somalia,2019-07-01,1561939200
2019,7,Galdogob,2,Somalia,2019-07-01,1561939200
2019,7,Hobyo,2,Somalia,2019-07-01,1561939200
2019,7,Jariiban,2,Somalia,2019-07-01,1561939200
2019,7,Xarardheere,2,Somalia,2019-07-01,1561939200
2019,7,Burtinle,2,Somalia,2019-07-01,1561939200
2019,7,Baki,2,Somalia,2019-07-01,1561939200
2019,7,Borama,2,Somalia,2019-07-01,1561939200
2019,7,Iskushuban,2,Somalia,2019-07-01,1561939200
2019,7,Qandala,2,Somalia,2019-07-01,1561939200
2019,7,Doolow,2,Somalia,2019-07-01,1561939200
2019,7,Luuq,2,Somalia,2019-07-01,1561939200
2019,7,Belet Weyne,2,Somalia,2019-07-01,1561939200
2019,7,Afmadow,1,Somalia,2019-07-01,1561939200
2019,7,Badhaadhe,2,Somalia,2019-07-01,1561939200
2019,7,Lughaye,3,Somalia,2019-07-01,1561939200
2019,7,Zeylac,3,Somalia,2019-07-01,1561939200
2019,7,Ceel Barde,2,Somalia,2019-07-01,1561939200
2019,7,Rab Dhuure,2,Somalia,2019-07-01,1561939200
2019,7,Bandarbeyla,2,Somalia,2019-07-01,1561939200
2019,7,Bossaso,2,Somalia,2019-07-01,1561939200
2019,7,Caluula,2,Somalia,2019-07-01,1561939200
2019,7,Kismaayo,2,Somalia,2019-07-01,1561939200
2019,7,Ceel Dheer,2,Somalia,2019-07-01,1561939200
2019,7,Baraawe,2,Somalia,2019-07-01,1561939200
2019,7,Jilib,2,Somalia,2019-07-01,1561939200
2019,7,Adan Yabaal,2,Somalia,2019-07-01,1561939200
2019,7,Balcad,2,Somalia,2019-07-01,1561939200
2019,7,Burco,2,Somalia,2019-07-01,1561939200
2019,7,Buuhoodle,2,Somalia,2019-07-01,1561939200
2019,7,Owdweyne,2,Somalia,2019-07-01,1561939200
2019,7,Berbera,2,Somalia,2019-07-01,1561939200
2019,7,Gebiley,2,Somalia,2019-07-01,1561939200
2019,7,Hargeysa,2,Somalia,2019-07-01,1561939200
2019,7,Cadale,2,Somalia,2019-07-01,1561939200
2019,7,Eyl,2,Somalia,2019-07-01,1561939200
2019,7,Laasqoray,2,Somalia,2019-07-01,1561939200
2019,7,Ceel Afweyn,2,Somalia,2019-07-01,1561939200
2019,7,Ceerigaabo,2,Somalia,2019-07-01,1561939200
2019,8,Qardho,2,Somalia,2019-08-01,1564617600
2019,8,Baydhaba,2,Somalia,2019-08-01,1564617600
2019,8,Buur Hakaba,3,Somalia,2019-08-01,1564617600
2019,8,Diinsoor,2,Somalia,2019-08-01,1564617600
2019,8,Qansax Dheere,2,Somalia,2019-08-01,1564617600
2019,8,Garbahaarey,2,Somalia,2019-08-01,1564617600
2019,8,Bulo Burto,2,Somalia,2019-08-01,1564617600
2019,8,Jalalaqsi,2,Somalia,2019-08-01,1564617600
2019,8,Tayeeglow,2,Somalia,2019-08-01,1564617600
2019,8,Waajid,3,Somalia,2019-08-01,1564617600
2019,8,Xudur,2,Somalia,2019-08-01,1564617600
2019,8,Ceel Buur,3,Somalia,2019-08-01,1564617600
2019,8,Dhuusamarreeb,3,Somalia,2019-08-01,1564617600
2019,8,Kurtunwaarey,1,Somalia,2019-08-01,1564617600
2019,8,Qoryooley,1,Somalia,2019-08-01,1564617600
2019,8,Sablaale,1,Somalia,2019-08-01,1564617600
2019,8,Wanla Weyn,2,Somalia,2019-08-01,1564617600
2019,8,Bu'aale,1,Somalia,2019-08-01,1564617600
2019,8,Saakow,1,Somalia,2019-08-01,1564617600
2019,8,Garoowe,2,Somalia,2019-08-01,1564617600
2019,8,Sheikh,2,Somalia,2019-08-01,1564617600
2019,8,Jowhar,2,Somalia,2019-08-01,1564617600
2019,8,Caynabo,2,Somalia,2019-08-01,1564617600
2019,8,Laas Caanood,2,Somalia,2019-08-01,1564617600
2019,8,Taleex,3,Somalia,2019-08-01,1564617600
2019,8,Xudun,2,Somalia,2019-08-01,1564617600
2019,8,Banadir,2,Somalia,2019-08-01,1564617600
2019,8,Cabudwaaq,2,Somalia,2019-08-01,1564617600
2019,8,Cadaado,2,Somalia,2019-08-01,1564617600
2019,8,Jamaame,2,Somalia,2019-08-01,1564617600
2019,8,Baardheere,2,Somalia,2019-08-01,1564617600
2019,8,Belet Xaawo,2,Somalia,2019-08-01,1564617600
2019,8,Ceel Waaq,2,Somalia,2019-08-01,1564617600
2019,8,Afgooye,2,Somalia,2019-08-01,1564617600
2019,8,Marka,2,Somalia,2019-08-01,1564617600
2019,8,Gaalkacyo,2,Somalia,2019-08-01,1564617600
2019,8,Galdogob,2,Somalia,2019-08-01,1564617600
2019,8,Hobyo,3,Somalia,2019-08-01,1564617600
2019,8,Jariiban,2,Somalia,2019-08-01,1564617600
2019,8,Xarardheere,2,Somalia,2019-08-01,1564617600
2019,8,Burtinle,2,Somalia,2019-08-01,1564617600
2019,8,Baki,2,Somalia,2019-08-01,1564617600
2019,8,Borama,2,Somalia,2019-08-01,1564617600
2019,8,Iskushuban,2,Somalia,2019-08-01,1564617600
2019,8,Qandala,2,Somalia,2019-08-01,1564617600
2019,8,Doolow,2,Somalia,2019-08-01,1564617600
2019,8,Luuq,2,Somalia,2019-08-01,1564617600
2019,8,Belet Weyne,2,Somalia,2019-08-01,1564617600
2019,8,Afmadow,1,Somalia,2019-08-01,1564617600
2019,8,Badhaadhe,1,Somalia,2019-08-01,1564617600
2019,8,Lughaye,3,Somalia,2019-08-01,1564617600
2019,8,Zeylac,3,Somalia,2019-08-01,1564617600
2019,8,Ceel Barde,2,Somalia,2019-08-01,1564617600
2019,8,Rab Dhuure,2,Somalia,2019-08-01,1564617600
2019,8,Bandarbeyla,2,Somalia,2019-08-01,1564617600
2019,8,Bossaso,2,Somalia,2019-08-01,1564617600
2019,8,Caluula,2,Somalia,2019-08-01,1564617600
2019,8,Kismaayo,1,Somalia,2019-08-01,1564617600
2019,8,Ceel Dheer,2,Somalia,2019-08-01,1564617600
2019,8,Baraawe,2,Somalia,2019-08-01,1564617600
2019,8,Jilib,2,Somalia,2019-08-01,1564617600
2019,8,Adan Yabaal,2,Somalia,2019-08-01,1564617600
2019,8,Balcad,2,Somalia,2019-08-01,1564617600
2019,8,Burco,2,Somalia,2019-08-01,1564617600
2019,8,Buuhoodle,2,Somalia,2019-08-01,1564617600
2019,8,Owdweyne,2,Somalia,2019-08-01,1564617600
2019,8,Berbera,2,Somalia,2019-08-01,1564617600
2019,8,Gebiley,2,Somalia,2019-08-01,1564617600
2019,8,Hargeysa,2,Somalia,2019-08-01,1564617600
2019,8,Cadale,2,Somalia,2019-08-01,1564617600
2019,8,Eyl,2,Somalia,2019-08-01,1564617600
2019,8,Laasqoray,2,Somalia,2019-08-01,1564617600
2019,8,Ceel Afweyn,2,Somalia,2019-08-01,1564617600
2019,8,Ceerigaabo,2,Somalia,2019-08-01,1564617600
2019,9,Qardho,2,Somalia,2019-09-01,1567296000
2019,9,Baydhaba,2,Somalia,2019-09-01,1567296000
2019,9,Buur Hakaba,2,Somalia,2019-09-01,1567296000
2019,9,Diinsoor,2,Somalia,2019-09-01,1567296000
2019,9,Qansax Dheere,2,Somalia,2019-09-01,1567296000
2019,9,Garbahaarey,2,Somalia,2019-09-01,1567296000
2019,9,Bulo Burto,2,Somalia,2019-09-01,1567296000
2019,9,Jalalaqsi,2,Somalia,2019-09-01,1567296000
2019,9,Tayeeglow,2,Somalia,2019-09-01,1567296000
2019,9,Waajid,2,Somalia,2019-09-01,1567296000
2019,9,Xudur,2,Somalia,2019-09-01,1567296000
2019,9,Ceel Buur,3,Somalia,2019-09-01,1567296000
2019,9,Dhuusamarreeb,2,Somalia,2019-09-01,1567296000
2019,9,Kurtunwaarey,1,Somalia,2019-09-01,1567296000
2019,9,Qoryooley,1,Somalia,2019-09-01,1567296000
2019,9,Sablaale,1,Somalia,2019-09-01,1567296000
2019,9,Wanla Weyn,1,Somalia,2019-09-01,1567296000
2019,9,Bu'aale,2,Somalia,2019-09-01,1567296000
2019,9,Saakow,2,Somalia,2019-09-01,1567296000
2019,9,Garoowe,2,Somalia,2019-09-01,1567296000
2019,9,Sheikh,2,Somalia,2019-09-01,1567296000
2019,9,Jowhar,2,Somalia,2019-09-01,1567296000
2019,9,Caynabo,2,Somalia,2019-09-01,1567296000
2019,9,Laas Caanood,2,Somalia,2019-09-01,1567296000
2019,9,Taleex,2,Somalia,2019-09-01,1567296000
2019,9,Xudun,2,Somalia,2019-09-01,1567296000
2019,9,Banadir,2,Somalia,2019-09-01,1567296000
2019,9,Cabudwaaq,2,Somalia,2019-09-01,1567296000
2019,9,Cadaado,2,Somalia,2019-09-01,1567296000
2019,9,Jamaame,2,Somalia,2019-09-01,1567296000
2019,9,Baardheere,2,Somalia,2019-09-01,1567296000
2019,9,Belet Xaawo,2,Somalia,2019-09-01,1567296000
2019,9,Ceel Waaq,2,Somalia,2019-09-01,1567296000
2019,9,Afgooye,2,Somalia,2019-09-01,1567296000
2019,9,Marka,2,Somalia,2019-09-01,1567296000
2019,9,Gaalkacyo,2,Somalia,2019-09-01,1567296000
2019,9,Galdogob,2,Somalia,2019-09-01,1567296000
2019,9,Hobyo,2,Somalia,2019-09-01,1567296000
2019,9,Jariiban,2,Somalia,2019-09-01,1567296000
2019,9,Xarardheere,2,Somalia,2019-09-01,1567296000
2019,9,Burtinle,2,Somalia,2019-09-01,1567296000
2019,9,Baki,2,Somalia,2019-09-01,1567296000
2019,9,Borama,2,Somalia,2019-09-01,1567296000
2019,9,Iskushuban,2,Somalia,2019-09-01,1567296000
2019,9,Qandala,2,Somalia,2019-09-01,1567296000
2019,9,Doolow,2,Somalia,2019-09-01,1567296000
2019,9,Luuq,2,Somalia,2019-09-01,1567296000
2019,9,Belet Weyne,2,Somalia,2019-09-01,1567296000
2019,9,Afmadow,2,Somalia,2019-09-01,1567296000
2019,9,Badhaadhe,2,Somalia,2019-09-01,1567296000
2019,9,Lughaye,3,Somalia,2019-09-01,1567296000
2019,9,Zeylac,3,Somalia,2019-09-01,1567296000
2019,9,Ceel Barde,2,Somalia,2019-09-01,1567296000
2019,9,Rab Dhuure,2,Somalia,2019-09-01,1567296000
2019,9,Bandarbeyla,2,Somalia,2019-09-01,1567296000
2019,9,Bossaso,2,Somalia,2019-09-01,1567296000
2019,9,Caluula,2,Somalia,2019-09-01,1567296000
2019,9,Kismaayo,2,Somalia,2019-09-01,1567296000
2019,9,Ceel Dheer,2,Somalia,2019-09-01,1567296000
2019,9,Baraawe,2,Somalia,2019-09-01,1567296000
2019,9,Jilib,2,Somalia,2019-09-01,1567296000
2019,9,Adan Yabaal,2,Somalia,2019-09-01,1567296000
2019,9,Balcad,2,Somalia,2019-09-01,1567296000
2019,9,Burco,2,Somalia,2019-09-01,1567296000
2019,9,Buuhoodle,2,Somalia,2019-09-01,1567296000
2019,9,Owdweyne,2,Somalia,2019-09-01,1567296000
2019,9,Berbera,2,Somalia,2019-09-01,1567296000
2019,9,Gebiley,2,Somalia,2019-09-01,1567296000
2019,9,Hargeysa,2,Somalia,2019-09-01,1567296000
2019,9,Cadale,2,Somalia,2019-09-01,1567296000
2019,9,Eyl,2,Somalia,2019-09-01,1567296000
2019,9,Laasqoray,2,Somalia,2019-09-01,1567296000
2019,9,Ceel Afweyn,2,Somalia,2019-09-01,1567296000
2019,9,Ceerigaabo,2,Somalia,2019-09-01,1567296000
2019,10,Qardho,2,Somalia,2019-10-01,1569888000
2019,10,Baydhaba,2,Somalia,2019-10-01,1569888000
2019,10,Buur Hakaba,2,Somalia,2019-10-01,1569888000
2019,10,Diinsoor,2,Somalia,2019-10-01,1569888000
2019,10,Qansax Dheere,2,Somalia,2019-10-01,1569888000
2019,10,Garbahaarey,1,Somalia,2019-10-01,1569888000
2019,10,Bulo Burto,1,Somalia,2019-10-01,1569888000
2019,10,Jalalaqsi,1,Somalia,2019-10-01,1569888000
2019,10,Tayeeglow,1,Somalia,2019-10-01,1569888000
2019,10,Waajid,2,Somalia,2019-10-01,1569888000
2019,10,Xudur,1,Somalia,2019-10-01,1569888000
2019,10,Ceel Buur,2,Somalia,2019-10-01,1569888000
2019,10,Dhuusamarreeb,2,Somalia,2019-10-01,1569888000
2019,10,Kurtunwaarey,1,Somalia,2019-10-01,1569888000
2019,10,Qoryooley,1,Somalia,2019-10-01,1569888000
2019,10,Sablaale,1,Somalia,2019-10-01,1569888000
2019,10,Wanla Weyn,1,Somalia,2019-10-01,1569888000
2019,10,Bu'aale,1,Somalia,2019-10-01,1569888000
2019,10,Saakow,1,Somalia,2019-10-01,1569888000
2019,10,Garoowe,2,Somalia,2019-10-01,1569888000
2019,10,Sheikh,2,Somalia,2019-10-01,1569888000
2019,10,Jowhar,1,Somalia,2019-10-01,1569888000
2019,10,Caynabo,2,Somalia,2019-10-01,1569888000
2019,10,Laas Caanood,2,Somalia,2019-10-01,1569888000
2019,10,Taleex,2,Somalia,2019-10-01,1569888000
2019,10,Xudun,2,Somalia,2019-10-01,1569888000
2019,10,Banadir,1,Somalia,2019-10-01,1569888000
2019,10,Cabudwaaq,2,Somalia,2019-10-01,1569888000
2019,10,Cadaado,2,Somalia,2019-10-01,1569888000
2019,10,Jamaame,1,Somalia,2019-10-01,1569888000
2019,10,Baardheere,1,Somalia,2019-10-01,1569888000
2019,10,Belet Xaawo,1,Somalia,2019-10-01,1569888000
2019,10,Ceel Waaq,1,Somalia,2019-10-01,1569888000
2019,10,Afgooye,1,Somalia,2019-10-01,1569888000
2019,10,Marka,1,Somalia,2019-10-01,1569888000
2019,10,Gaalkacyo,2,Somalia,2019-10-01,1569888000
2019,10,Galdogob,2,Somalia,2019-10-01,1569888000
2019,10,Hobyo,2,Somalia,2019-10-01,1569888000
2019,10,Jariiban,2,Somalia,2019-10-01,1569888000
2019,10,Xarardheere,2,Somalia,2019-10-01,1569888000
2019,10,Burtinle,2,Somalia,2019-10-01,1569888000
2019,10,Baki,2,Somalia,2019-10-01,1569888000
2019,10,Borama,2,Somalia,2019-10-01,1569888000
2019,10,Iskushuban,2,Somalia,2019-10-01,1569888000
2019,10,Qandala,2,Somalia,2019-10-01,1569888000
2019,10,Doolow,1,Somalia,2019-10-01,1569888000
2019,10,Luuq,1,Somalia,2019-10-01,1569888000
2019,10,Belet Weyne,2,Somalia,2019-10-01,1569888000
2019,10,Afmadow,1,Somalia,2019-10-01,1569888000
2019,10,Badhaadhe,1,Somalia,2019-10-01,1569888000
2019,10,Lughaye,3,Somalia,2019-10-01,1569888000
2019,10,Zeylac,3,Somalia,2019-10-01,1569888000
2019,10,Ceel Barde,1,Somalia,2019-10-01,1569888000
2019,10,Rab Dhuure,1,Somalia,2019-10-01,1569888000
2019,10,Bandarbeyla,2,Somalia,2019-10-01,1569888000
2019,10,Bossaso,2,Somalia,2019-10-01,1569888000
2019,10,Caluula,2,Somalia,2019-10-01,1569888000
2019,10,Kismaayo,1,Somalia,2019-10-01,1569888000
2019,10,Ceel Dheer,2,Somalia,2019-10-01,1569888000
2019,10,Baraawe,2,Somalia,2019-10-01,1569888000
2019,10,Jilib,1,Somalia,2019-10-01,1569888000
2019,10,Adan Yabaal,1,Somalia,2019-10-01,1569888000
2019,10,Balcad,1,Somalia,2019-10-01,1569888000
2019,10,Burco,2,Somalia,2019-10-01,1569888000
2019,10,Buuhoodle,2,Somalia,2019-10-01,1569888000
2019,10,Owdweyne,2,Somalia,2019-10-01,1569888000
2019,10,Berbera,2,Somalia,2019-10-01,1569888000
2019,10,Gebiley,2,Somalia,2019-10-01,1569888000
2019,10,Hargeysa,2,Somalia,2019-10-01,1569888000
2019,10,Cadale,1,Somalia,2019-10-01,1569888000
2019,10,Eyl,2,Somalia,2019-10-01,1569888000
2019,10,Laasqoray,2,Somalia,2019-10-01,1569888000
2019,10,Ceel Afweyn,2,Somalia,2019-10-01,1569888000
2019,10,Ceerigaabo,2,Somalia,2019-10-01,1569888000
2019,11,Qardho,2,Somalia,2019-11-01,1572566400
2019,11,Baydhaba,3,Somalia,2019-11-01,1572566400
2019,11,Buur Hakaba,3,Somalia,2019-11-01,1572566400
2019,11,Diinsoor,2,Somalia,2019-11-01,1572566400
2019,11,Qansax Dheere,2,Somalia,2019-11-01,1572566400
2019,11,Garbahaarey,2,Somalia,2019-11-01,1572566400
2019,11,Bulo Burto,2,Somalia,2019-11-01,1572566400
2019,11,Jalalaqsi,2,Somalia,2019-11-01,1572566400
2019,11,Tayeeglow,2,Somalia,2019-11-01,1572566400
2019,11,Waajid,3,Somalia,2019-11-01,1572566400
2019,11,Xudur,2,Somalia,2019-11-01,1572566400
2019,11,Ceel Buur,3,Somalia,2019-11-01,1572566400
2019,11,Dhuusamarreeb,3,Somalia,2019-11-01,1572566400
2019,11,Kurtunwaarey,1,Somalia,2019-11-01,1572566400
2019,11,Qoryooley,2,Somalia,2019-11-01,1572566400
2019,11,Sablaale,1,Somalia,2019-11-01,1572566400
2019,11,Wanla Weyn,2,Somalia,2019-11-01,1572566400
2019,11,Bu'aale,1,Somalia,2019-11-01,1572566400
2019,11,Saakow,2,Somalia,2019-11-01,1572566400
2019,11,Garoowe,2,Somalia,2019-11-01,1572566400
2019,11,Sheikh,2,Somalia,2019-11-01,1572566400
2019,11,Jowhar,2,Somalia,2019-11-01,1572566400
2019,11,Caynabo,2,Somalia,2019-11-01,1572566400
2019,11,Laas Caanood,2,Somalia,2019-11-01,1572566400
2019,11,Taleex,2,Somalia,2019-11-01,1572566400
2019,11,Xudun,2,Somalia,2019-11-01,1572566400
2019,11,Banadir,2,Somalia,2019-11-01,1572566400
2019,11,Cabudwaaq,2,Somalia,2019-11-01,1572566400
2019,11,Cadaado,2,Somalia,2019-11-01,1572566400
2019,11,Jamaame,2,Somalia,2019-11-01,1572566400
2019,11,Baardheere,2,Somalia,2019-11-01,1572566400
2019,11,Belet Xaawo,2,Somalia,2019-11-01,1572566400
2019,11,Ceel Waaq,2,Somalia,2019-11-01,1572566400
2019,11,Afgooye,2,Somalia,2019-11-01,1572566400
2019,11,Marka,2,Somalia,2019-11-01,1572566400
2019,11,Gaalkacyo,2,Somalia,2019-11-01,1572566400
2019,11,Galdogob,2,Somalia,2019-11-01,1572566400
2019,11,Hobyo,2,Somalia,2019-11-01,1572566400
2019,11,Jariiban,2,Somalia,2019-11-01,1572566400
2019,11,Xarardheere,2,Somalia,2019-11-01,1572566400
2019,11,Burtinle,2,Somalia,2019-11-01,1572566400
2019,11,Baki,2,Somalia,2019-11-01,1572566400
2019,11,Borama,2,Somalia,2019-11-01,1572566400
2019,11,Iskushuban,2,Somalia,2019-11-01,1572566400
2019,11,Qandala,2,Somalia,2019-11-01,1572566400
2019,11,Doolow,2,Somalia,2019-11-01,1572566400
2019,11,Luuq,2,Somalia,2019-11-01,1572566400
2019,11,Belet Weyne,2,Somalia,2019-11-01,1572566400
2019,11,Afmadow,1,Somalia,2019-11-01,1572566400
2019,11,Badhaadhe,1,Somalia,2019-11-01,1572566400
2019,11,Lughaye,3,Somalia,2019-11-01,1572566400
2019,11,Zeylac,3,Somalia,2019-11-01,1572566400
2019,11,Ceel Barde,2,Somalia,2019-11-01,1572566400
2019,11,Rab Dhuure,2,Somalia,2019-11-01,1572566400
2019,11,Bandarbeyla,2,Somalia,2019-11-01,1572566400
2019,11,Bossaso,2,Somalia,2019-11-01,1572566400
2019,11,Caluula,2,Somalia,2019-11-01,1572566400
2019,11,Kismaayo,2,Somalia,2019-11-01,1572566400
2019,11,Ceel Dheer,2,Somalia,2019-11-01,1572566400
2019,11,Baraawe,2,Somalia,2019-11-01,1572566400
2019,11,Jilib,2,Somalia,2019-11-01,1572566400
2019,11,Adan Yabaal,2,Somalia,2019-11-01,1572566400
2019,11,Balcad,2,Somalia,2019-11-01,1572566400
2019,11,Burco,2,Somalia,2019-11-01,1572566400
2019,11,Buuhoodle,2,Somalia,2019-11-01,1572566400
2019,11,Owdweyne,2,Somalia,2019-11-01,1572566400
2019,11,Berbera,2,Somalia,2019-11-01,1572566400
2019,11,Gebiley,2,Somalia,2019-11-01,1572566400
2019,11,Hargeysa,2,Somalia,2019-11-01,1572566400
2019,11,Cadale,2,Somalia,2019-11-01,1572566400
2019,11,Eyl,2,Somalia,2019-11-01,1572566400
2019,11,Laasqoray,2,Somalia,2019-11-01,1572566400
2019,11,Ceel Afweyn,2,Somalia,2019-11-01,1572566400
2019,11,Ceerigaabo,2,Somalia,2019-11-01,1572566400
2019,12,Qardho,2,Somalia,2019-12-01,1575158400
2019,12,Baydhaba,3,Somalia,2019-12-01,1575158400
2019,12,Buur Hakaba,3,Somalia,2019-12-01,1575158400
2019,12,Diinsoor,2,Somalia,2019-12-01,1575158400
2019,12,Qansax Dheere,2,Somalia,2019-12-01,1575158400
2019,12,Garbahaarey,2,Somalia,2019-12-01,1575158400
2019,12,Bulo Burto,2,Somalia,2019-12-01,1575158400
2019,12,Jalalaqsi,2,Somalia,2019-12-01,1575158400
2019,12,Tayeeglow,2,Somalia,2019-12-01,1575158400
2019,12,Waajid,3,Somalia,2019-12-01,1575158400
2019,12,Xudur,2,Somalia,2019-12-01,1575158400
2019,12,Ceel Buur,3,Somalia,2019-12-01,1575158400
2019,12,Dhuusamarreeb,3,Somalia,2019-12-01,1575158400
2019,12,Kurtunwaarey,2,Somalia,2019-12-01,1575158400
2019,12,Qoryooley,2,Somalia,2019-12-01,1575158400
2019,12,Sablaale,2,Somalia,2019-12-01,1575158400
2019,12,Wanla Weyn,2,Somalia,2019-12-01,1575158400
2019,12,Bu'aale,2,Somalia,2019-12-01,1575158400
2019,12,Saakow,2,Somalia,2019-12-01,1575158400
2019,12,Garoowe,2,Somalia,2019-12-01,1575158400
2019,12,Sheikh,2,Somalia,2019-12-01,1575158400
2019,12,Jowhar,2,Somalia,2019-12-01,1575158400
2019,12,Caynabo,2,Somalia,2019-12-01,1575158400
2019,12,Laas Caanood,2,Somalia,2019-12-01,1575158400
2019,12,Taleex,2,Somalia,2019-12-01,1575158400
2019,12,Xudun,2,Somalia,2019-12-01,1575158400
2019,12,Banadir,2,Somalia,2019-12-01,1575158400
2019,12,Cabudwaaq,2,Somalia,2019-12-01,1575158400
2019,12,Cadaado,2,Somalia,2019-12-01,1575158400
2019,12,Jamaame,2,Somalia,2019-12-01,1575158400
2019,12,Baardheere,2,Somalia,2019-12-01,1575158400
2019,12,Belet Xaawo,2,Somalia,2019-12-01,1575158400
2019,12,Ceel Waaq,2,Somalia,2019-12-01,1575158400
2019,12,Afgooye,2,Somalia,2019-12-01,1575158400
2019,12,Marka,2,Somalia,2019-12-01,1575158400
2019,12,Gaalkacyo,2,Somalia,2019-12-01,1575158400
2019,12,Galdogob,2,Somalia,2019-12-01,1575158400
2019,12,Hobyo,3,Somalia,2019-12-01,1575158400
2019,12,Jariiban,2,Somalia,2019-12-01,1575158400
2019,12,Xarardheere,2,Somalia,2019-12-01,1575158400
2019,12,Burtinle,2,Somalia,2019-12-01,1575158400
2019,12,Baki,2,Somalia,2019-12-01,1575158400
2019,12,Borama,2,Somalia,2019-12-01,1575158400
2019,12,Iskushuban,2,Somalia,2019-12-01,1575158400
2019,12,Qandala,2,Somalia,2019-12-01,1575158400
2019,12,Doolow,2,Somalia,2019-12-01,1575158400
2019,12,Luuq,2,Somalia,2019-12-01,1575158400
2019,12,Belet Weyne,2,Somalia,2019-12-01,1575158400
2019,12,Afmadow,1,Somalia,2019-12-01,1575158400
2019,12,Badhaadhe,2,Somalia,2019-12-01,1575158400
2019,12,Lughaye,3,Somalia,2019-12-01,1575158400
2019,12,Zeylac,3,Somalia,2019-12-01,1575158400
2019,12,Ceel Barde,2,Somalia,2019-12-01,1575158400
2019,12,Rab Dhuure,2,Somalia,2019-12-01,1575158400
2019,12,Bandarbeyla,2,Somalia,2019-12-01,1575158400
2019,12,Bossaso,2,Somalia,2019-12-01,1575158400
2019,12,Caluula,2,Somalia,2019-12-01,1575158400
2019,12,Kismaayo,2,Somalia,2019-12-01,1575158400
2019,12,Ceel Dheer,2,Somalia,2019-12-01,1575158400
2019,12,Baraawe,2,Somalia,2019-12-01,1575158400
2019,12,Jilib,2,Somalia,2019-12-01,1575158400
2019,12,Adan Yabaal,2,Somalia,2019-12-01,1575158400
2019,12,Balcad,2,Somalia,2019-12-01,1575158400
2019,12,Burco,2,Somalia,2019-12-01,1575158400
2019,12,Buuhoodle,2,Somalia,2019-12-01,1575158400
2019,12,Owdweyne,2,Somalia,2019-12-01,1575158400
2019,12,Berbera,2,Somalia,2019-12-01,1575158400
2019,12,Gebiley,2,Somalia,2019-12-01,1575158400
2019,12,Hargeysa,2,Somalia,2019-12-01,1575158400
2019,12,Cadale,2,Somalia,2019-12-01,1575158400
2019,12,Eyl,2,Somalia,2019-12-01,1575158400
2019,12,Laasqoray,3,Somalia,2019-12-01,1575158400
2019,12,Ceel Afweyn,2,Somalia,2019-12-01,1575158400
2019,12,Ceerigaabo,2,Somalia,2019-12-01,1575158400
2020,1,Qardho,2,Somalia,2020-01-01,1577836800
2020,1,Baydhaba,2,Somalia,2020-01-01,1577836800
2020,1,Buur Hakaba,2,Somalia,2020-01-01,1577836800
2020,1,Diinsoor,2,Somalia,2020-01-01,1577836800
2020,1,Qansax Dheere,2,Somalia,2020-01-01,1577836800
2020,1,Garbahaarey,2,Somalia,2020-01-01,1577836800
2020,1,Bulo Burto,2,Somalia,2020-01-01,1577836800
2020,1,Jalalaqsi,2,Somalia,2020-01-01,1577836800
