Unnamed: 0,admin_name,Date,fews_ipc,country,timestamp
1496,Ulang,05/1/2018,3,South Sudan,1525132800
1497,Ulang,06/1/2018,3,South Sudan,1527811200
1498,Ulang,07/1/2018,3,South Sudan,1530403200
1499,Ulang,08/1/2018,3,South Sudan,1533081600
1500,Ulang,09/1/2018,2,South Sudan,1535760000
1501,Ulang,10/1/2018,3,South Sudan,1538352000
1502,Ulang,11/1/2018,2,South Sudan,1541030400
1503,Ulang,12/1/2018,3,South Sudan,1543622400
1504,Ulang,01/1/2019,2,South Sudan,1546300800
1505,Ulang,02/1/2019,3,South Sudan,1548979200
1506,Ulang,03/1/2019,3,South Sudan,1551398400
1507,Ulang,04/1/2019,3,South Sudan,1554076800
1508,Ulang,05/1/2019,2,South Sudan,1556668800
1509,Ulang,06/1/2019,4,South Sudan,1559347200
1510,Ulang,07/1/2019,2,South Sudan,1561939200
1511,Ulang,08/1/2019,3,South Sudan,1564617600
1512,Ulang,09/1/2019,2,South Sudan,1567296000
1513,Ulang,10/1/2019,3,South Sudan,1569888000
1514,Ulang,11/1/2019,3,South Sudan,1572566400
1515,Ulang,12/1/2019,3,South Sudan,1575158400
1516,Ulang,01/1/2020,3,South Sudan,1577836800
1517,Ulang,02/1/2020,3,South Sudan,1580515200
1518,Luakpiny/Nasir,06/1/2017,3,South Sudan,1496275200
1519,Luakpiny/Nasir,07/1/2017,3,South Sudan,1498867200
1520,Luakpiny/Nasir,08/1/2017,3,South Sudan,1501545600
1521,Luakpiny/Nasir,09/1/2017,2,South Sudan,1504224000
1522,Luakpiny/Nasir,10/1/2017,3,South Sudan,1506816000
1523,Luakpiny/Nasir,11/1/2017,3,South Sudan,1509494400
1524,Luakpiny/Nasir,12/1/2017,3,South Sudan,1512086400
1525,Luakpiny/Nasir,01/1/2018,2,South Sudan,1514764800
1526,Luakpiny/Nasir,02/1/2018,2,South Sudan,1517443200
1527,Luakpiny/Nasir,03/1/2018,3,South Sudan,1519862400
1528,Luakpiny/Nasir,04/1/2018,4,South Sudan,1522540800
1529,Luakpiny/Nasir,05/1/2018,3,South Sudan,1525132800
1530,Luakpiny/Nasir,06/1/2018,3,South Sudan,1527811200
1531,Luakpiny/Nasir,07/1/2018,3,South Sudan,1530403200
1532,Luakpiny/Nasir,08/1/2018,4,South Sudan,1533081600
1533,Luakpiny/Nasir,09/1/2018,2,South Sudan,1535760000
1534,Luakpiny/Nasir,10/1/2018,2,South Sudan,1538352000
1535,Luakpiny/Nasir,11/1/2018,2,South Sudan,1541030400
1536,Luakpiny/Nasir,12/1/2018,4,South Sudan,1543622400
1537,Luakpiny/Nasir,01/1/2019,4,South Sudan,1546300800
1538,Luakpiny/Nasir,02/1/2019,3,South Sudan,1548979200
1539,Luakpiny/Nasir,03/1/2019,4,South Sudan,1551398400
1540,Luakpiny/Nasir,04/1/2019,3,South Sudan,1554076800
1541,Luakpiny/Nasir,05/1/2019,3,South Sudan,1556668800
1542,Luakpiny/Nasir,06/1/2019,2,South Sudan,1559347200
1543,Luakpiny/Nasir,07/1/2019,3,South Sudan,1561939200
1544,Luakpiny/Nasir,08/1/2019,3,South Sudan,1564617600
1545,Luakpiny/Nasir,09/1/2019,2,South Sudan,1567296000
1546,Luakpiny/Nasir,10/1/2019,2,South Sudan,1569888000
1547,Luakpiny/Nasir,11/1/2019,2,South Sudan,1572566400
1548,Luakpiny/Nasir,12/1/2019,3,South Sudan,1575158400
1549,Luakpiny/Nasir,01/1/2020,4,South Sudan,1577836800
1550,Luakpiny/Nasir,02/1/2020,4,South Sudan,1580515200
1551,Leer,06/1/2017,3,South Sudan,1496275200
1552,Leer,07/1/2017,3,South Sudan,1498867200
1553,Leer,08/1/2017,3,South Sudan,1501545600
1554,Leer,09/1/2017,2,South Sudan,1504224000
1555,Leer,10/1/2017,3,South Sudan,1506816000
1556,Leer,11/1/2017,4,South Sudan,1509494400
1557,Leer,12/1/2017,2,South Sudan,1512086400
1558,Leer,01/1/2018,3,South Sudan,1514764800
1559,Leer,02/1/2018,3,South Sudan,1517443200
1560,Leer,03/1/2018,2,South Sudan,1519862400
1561,Leer,04/1/2018,3,South Sudan,1522540800
1562,Leer,05/1/2018,3,South Sudan,1525132800
1563,Leer,06/1/2018,3,South Sudan,1527811200
1564,Leer,07/1/2018,3,South Sudan,1530403200
1565,Leer,08/1/2018,3,South Sudan,1533081600
1566,Leer,09/1/2018,4,South Sudan,1535760000
1567,Leer,10/1/2018,2,South Sudan,1538352000
1568,Leer,11/1/2018,3,South Sudan,1541030400
1569,Leer,12/1/2018,4,South Sudan,1543622400
1570,Leer,01/1/2019,3,South Sudan,1546300800
1571,Leer,02/1/2019,4,South Sudan,1548979200
1572,Leer,03/1/2019,2,South Sudan,1551398400
1573,Leer,04/1/2019,3,South Sudan,1554076800
1574,Leer,05/1/2019,3,South Sudan,1556668800
1575,Leer,06/1/2019,2,South Sudan,1559347200
1576,Leer,07/1/2019,3,South Sudan,1561939200
1577,Leer,08/1/2019,4,South Sudan,1564617600
1578,Leer,09/1/2019,2,South Sudan,1567296000
1579,Leer,10/1/2019,3,South Sudan,1569888000
1580,Leer,11/1/2019,2,South Sudan,1572566400
1581,Leer,12/1/2019,3,South Sudan,1575158400
1582,Leer,01/1/2020,3,South Sudan,1577836800
1583,Leer,02/1/2020,3,South Sudan,1580515200
1584,Mayendit,06/1/2017,2,South Sudan,1496275200
1585,Mayendit,07/1/2017,3,South Sudan,1498867200
1586,Mayendit,08/1/2017,3,South Sudan,1501545600
1587,Mayendit,09/1/2017,4,South Sudan,1504224000
1588,Mayendit,10/1/2017,2,South Sudan,1506816000
1589,Mayendit,11/1/2017,4,South Sudan,1509494400
1590,Mayendit,12/1/2017,3,South Sudan,1512086400
1591,Mayendit,01/1/2018,4,South Sudan,1514764800
1592,Mayendit,02/1/2018,2,South Sudan,1517443200
1593,Mayendit,03/1/2018,3,South Sudan,1519862400
1594,Mayendit,04/1/2018,3,South Sudan,1522540800
1595,Mayendit,05/1/2018,2,South Sudan,1525132800
1596,Mayendit,06/1/2018,3,South Sudan,1527811200
1597,Mayendit,07/1/2018,4,South Sudan,1530403200
1598,Mayendit,08/1/2018,3,South Sudan,1533081600
1599,Mayendit,09/1/2018,3,South Sudan,1535760000
1600,Mayendit,10/1/2018,3,South Sudan,1538352000
1601,Mayendit,11/1/2018,2,South Sudan,1541030400
1602,Mayendit,12/1/2018,3,South Sudan,1543622400
1603,Mayendit,01/1/2019,3,South Sudan,1546300800
1604,Mayendit,02/1/2019,3,South Sudan,1548979200
1605,Mayendit,03/1/2019,3,South Sudan,1551398400
1606,Mayendit,04/1/2019,3,South Sudan,1554076800
1607,Mayendit,05/1/2019,2,South Sudan,1556668800
1608,Mayendit,06/1/2019,3,South Sudan,1559347200
1609,Mayendit,07/1/2019,3,South Sudan,1561939200
1610,Mayendit,08/1/2019,3,South Sudan,1564617600
1611,Mayendit,09/1/2019,4,South Sudan,1567296000
1612,Mayendit,10/1/2019,2,South Sudan,1569888000
1613,Mayendit,11/1/2019,3,South Sudan,1572566400
1614,Mayendit,12/1/2019,4,South Sudan,1575158400
1615,Mayendit,01/1/2020,3,South Sudan,1577836800
1616,Mayendit,02/1/2020,3,South Sudan,1580515200
1617,Maiwut,06/1/2017,2,South Sudan,1496275200
1618,Maiwut,07/1/2017,2,South Sudan,1498867200
1619,Maiwut,08/1/2017,2,South Sudan,1501545600
1620,Maiwut,09/1/2017,3,South Sudan,1504224000
1621,Maiwut,10/1/2017,3,South Sudan,1506816000
1622,Maiwut,11/1/2017,3,South Sudan,1509494400
1623,Maiwut,12/1/2017,3,South Sudan,1512086400
1624,Maiwut,01/1/2018,3,South Sudan,1514764800
1625,Maiwut,02/1/2018,4,South Sudan,1517443200
1626,Maiwut,03/1/2018,4,South Sudan,1519862400
1627,Maiwut,04/1/2018,2,South Sudan,1522540800
1628,Maiwut,05/1/2018,2,South Sudan,1525132800
1629,Maiwut,06/1/2018,4,South Sudan,1527811200
1630,Maiwut,07/1/2018,3,South Sudan,1530403200
1631,Maiwut,08/1/2018,3,South Sudan,1533081600
1632,Maiwut,09/1/2018,4,South Sudan,1535760000
1633,Maiwut,10/1/2018,4,South Sudan,1538352000
1634,Maiwut,11/1/2018,3,South Sudan,1541030400
1635,Maiwut,12/1/2018,2,South Sudan,1543622400
1636,Maiwut,01/1/2019,3,South Sudan,1546300800
1637,Maiwut,02/1/2019,2,South Sudan,1548979200
1638,Maiwut,03/1/2019,3,South Sudan,1551398400
1639,Maiwut,04/1/2019,3,South Sudan,1554076800
1640,Maiwut,05/1/2019,2,South Sudan,1556668800
1641,Maiwut,06/1/2019,3,South Sudan,1559347200
1642,Maiwut,07/1/2019,3,South Sudan,1561939200
1643,Maiwut,08/1/2019,4,South Sudan,1564617600
1644,Maiwut,09/1/2019,2,South Sudan,1567296000
1645,Maiwut,10/1/2019,2,South Sudan,1569888000
1646,Maiwut,11/1/2019,2,South Sudan,1572566400
1647,Maiwut,12/1/2019,3,South Sudan,1575158400
1648,Maiwut,01/1/2020,3,South Sudan,1577836800
1649,Maiwut,02/1/2020,4,South Sudan,1580515200
1650,Ayod,06/1/2017,3,South Sudan,1496275200
1651,Ayod,07/1/2017,2,South Sudan,1498867200
1652,Ayod,08/1/2017,3,South Sudan,1501545600
1653,Ayod,09/1/2017,3,South Sudan,1504224000
1654,Ayod,10/1/2017,4,South Sudan,1506816000
1655,Ayod,11/1/2017,2,South Sudan,1509494400
1656,Ayod,12/1/2017,3,South Sudan,1512086400
1657,Ayod,01/1/2018,2,South Sudan,1514764800
1658,Ayod,02/1/2018,3,South Sudan,1517443200
1659,Ayod,03/1/2018,2,South Sudan,1519862400
1660,Ayod,04/1/2018,2,South Sudan,1522540800
1661,Ayod,05/1/2018,3,South Sudan,1525132800
1662,Ayod,06/1/2018,3,South Sudan,1527811200
1663,Ayod,07/1/2018,3,South Sudan,1530403200
1664,Ayod,08/1/2018,3,South Sudan,1533081600
1665,Ayod,09/1/2018,3,South Sudan,1535760000
1666,Ayod,10/1/2018,3,South Sudan,1538352000
1667,Ayod,11/1/2018,4,South Sudan,1541030400
1668,Ayod,12/1/2018,2,South Sudan,1543622400
1669,Ayod,01/1/2019,2,South Sudan,1546300800
1670,Ayod,02/1/2019,2,South Sudan,1548979200
1671,Ayod,03/1/2019,2,South Sudan,1551398400
1672,Ayod,04/1/2019,3,South Sudan,1554076800
1673,Ayod,05/1/2019,3,South Sudan,1556668800
1674,Ayod,06/1/2019,4,South Sudan,1559347200
1675,Ayod,07/1/2019,3,South Sudan,1561939200
1676,Ayod,08/1/2019,2,South Sudan,1564617600
1677,Ayod,09/1/2019,3,South Sudan,1567296000
1678,Ayod,10/1/2019,4,South Sudan,1569888000
1679,Ayod,11/1/2019,2,South Sudan,1572566400
1680,Ayod,12/1/2019,4,South Sudan,1575158400
1681,Ayod,01/1/2020,3,South Sudan,1577836800
1682,Ayod,02/1/2020,3,South Sudan,1580515200
1683,Tonj North,06/1/2017,3,South Sudan,1496275200
1684,Tonj North,07/1/2017,4,South Sudan,1498867200
1685,Tonj North,08/1/2017,4,South Sudan,1501545600
1686,Tonj North,09/1/2017,3,South Sudan,1504224000
1687,Tonj North,10/1/2017,2,South Sudan,1506816000
1688,Tonj North,11/1/2017,4,South Sudan,1509494400
1689,Tonj North,12/1/2017,3,South Sudan,1512086400
1690,Tonj North,01/1/2018,2,South Sudan,1514764800
1691,Tonj North,02/1/2018,2,South Sudan,1517443200
1692,Tonj North,03/1/2018,2,South Sudan,1519862400
1693,Tonj North,04/1/2018,3,South Sudan,1522540800
1694,Tonj North,05/1/2018,2,South Sudan,1525132800
1695,Tonj North,06/1/2018,4,South Sudan,1527811200
1696,Tonj North,07/1/2018,3,South Sudan,1530403200
1697,Tonj North,08/1/2018,2,South Sudan,1533081600
1698,Tonj North,09/1/2018,2,South Sudan,1535760000
1699,Tonj North,10/1/2018,2,South Sudan,1538352000
1700,Tonj North,11/1/2018,2,South Sudan,1541030400
1701,Tonj North,12/1/2018,3,South Sudan,1543622400
1702,Tonj North,01/1/2019,2,South Sudan,1546300800
1703,Tonj North,02/1/2019,3,South Sudan,1548979200
1704,Tonj North,03/1/2019,4,South Sudan,1551398400
1705,Tonj North,04/1/2019,4,South Sudan,1554076800
1706,Tonj North,05/1/2019,3,South Sudan,1556668800
1707,Tonj North,06/1/2019,3,South Sudan,1559347200
1708,Tonj North,07/1/2019,4,South Sudan,1561939200
1709,Tonj North,08/1/2019,3,South Sudan,1564617600
1710,Tonj North,09/1/2019,4,South Sudan,1567296000
1711,Tonj North,10/1/2019,3,South Sudan,1569888000
1712,Tonj North,11/1/2019,3,South Sudan,1572566400
1713,Tonj North,12/1/2019,3,South Sudan,1575158400
1714,Tonj North,01/1/2020,3,South Sudan,1577836800
1715,Tonj North,02/1/2020,2,South Sudan,1580515200
1716,Aweil South,06/1/2017,4,South Sudan,1496275200
1717,Aweil South,07/1/2017,4,South Sudan,1498867200
1718,Aweil South,08/1/2017,4,South Sudan,1501545600
1719,Aweil South,09/1/2017,4,South Sudan,1504224000
1720,Aweil South,10/1/2017,4,South Sudan,1506816000
1721,Aweil South,11/1/2017,4,South Sudan,1509494400
1722,Aweil South,12/1/2017,3,South Sudan,1512086400
1723,Aweil South,01/1/2018,2,South Sudan,1514764800
1724,Aweil South,02/1/2018,2,South Sudan,1517443200
1725,Aweil South,03/1/2018,2,South Sudan,1519862400
1726,Aweil South,04/1/2018,4,South Sudan,1522540800
1727,Aweil South,05/1/2018,3,South Sudan,1525132800
1728,Aweil South,06/1/2018,3,South Sudan,1527811200
1729,Aweil South,07/1/2018,3,South Sudan,1530403200
1730,Aweil South,08/1/2018,3,South Sudan,1533081600
1731,Aweil South,09/1/2018,4,South Sudan,1535760000
1732,Aweil South,10/1/2018,3,South Sudan,1538352000
1733,Aweil South,11/1/2018,3,South Sudan,1541030400
1734,Aweil South,12/1/2018,3,South Sudan,1543622400
1735,Aweil South,01/1/2019,2,South Sudan,1546300800
1736,Aweil South,02/1/2019,3,South Sudan,1548979200
1737,Aweil South,03/1/2019,3,South Sudan,1551398400
1738,Aweil South,04/1/2019,4,South Sudan,1554076800
1739,Aweil South,05/1/2019,3,South Sudan,1556668800
1740,Aweil South,06/1/2019,2,South Sudan,1559347200
1741,Aweil South,07/1/2019,3,South Sudan,1561939200
1742,Aweil South,08/1/2019,3,South Sudan,1564617600
1743,Aweil South,09/1/2019,3,South Sudan,1567296000
1744,Aweil South,10/1/2019,3,South Sudan,1569888000
1745,Aweil South,11/1/2019,3,South Sudan,1572566400
1746,Aweil South,12/1/2019,4,South Sudan,1575158400
1747,Aweil South,01/1/2020,4,South Sudan,1577836800
1748,Aweil South,02/1/2020,2,South Sudan,1580515200
1749,Koch,06/1/2017,2,South Sudan,1496275200
1750,Koch,07/1/2017,3,South Sudan,1498867200
1751,Koch,08/1/2017,3,South Sudan,1501545600
1752,Koch,09/1/2017,3,South Sudan,1504224000
1753,Koch,10/1/2017,2,South Sudan,1506816000
1754,Koch,11/1/2017,3,South Sudan,1509494400
1755,Koch,12/1/2017,3,South Sudan,1512086400
1756,Koch,01/1/2018,2,South Sudan,1514764800
1757,Koch,02/1/2018,2,South Sudan,1517443200
1758,Koch,03/1/2018,3,South Sudan,1519862400
1759,Koch,04/1/2018,3,South Sudan,1522540800
1760,Koch,05/1/2018,3,South Sudan,1525132800
1761,Koch,06/1/2018,3,South Sudan,1527811200
1762,Koch,07/1/2018,2,South Sudan,1530403200
1763,Koch,08/1/2018,2,South Sudan,1533081600
1764,Koch,09/1/2018,3,South Sudan,1535760000
1765,Koch,10/1/2018,3,South Sudan,1538352000
1766,Koch,11/1/2018,3,South Sudan,1541030400
1767,Koch,12/1/2018,3,South Sudan,1543622400
1768,Koch,01/1/2019,3,South Sudan,1546300800
1769,Koch,02/1/2019,3,South Sudan,1548979200
1770,Koch,03/1/2019,3,South Sudan,1551398400
1771,Koch,04/1/2019,2,South Sudan,1554076800
1772,Koch,05/1/2019,3,South Sudan,1556668800
1773,Koch,06/1/2019,3,South Sudan,1559347200
1774,Koch,07/1/2019,3,South Sudan,1561939200
1775,Koch,08/1/2019,2,South Sudan,1564617600
1776,Koch,09/1/2019,4,South Sudan,1567296000
1777,Koch,10/1/2019,4,South Sudan,1569888000
1778,Koch,11/1/2019,4,South Sudan,1572566400
1779,Koch,12/1/2019,4,South Sudan,1575158400
1780,Koch,01/1/2020,3,South Sudan,1577836800
1781,Koch,02/1/2020,3,South Sudan,1580515200
1782,Aweil Centre,06/1/2017,4,South Sudan,1496275200
1783,Aweil Centre,07/1/2017,4,South Sudan,1498867200
1784,Aweil Centre,08/1/2017,2,South Sudan,1501545600
1785,Aweil Centre,09/1/2017,4,South Sudan,1504224000
1786,Aweil Centre,10/1/2017,3,South Sudan,1506816000
1787,Aweil Centre,11/1/2017,2,South Sudan,1509494400
1788,Aweil Centre,12/1/2017,3,South Sudan,1512086400
1789,Aweil Centre,01/1/2018,3,South Sudan,1514764800
1790,Aweil Centre,02/1/2018,2,South Sudan,1517443200
1791,Aweil Centre,03/1/2018,2,South Sudan,1519862400
1792,Aweil Centre,04/1/2018,3,South Sudan,1522540800
1793,Aweil Centre,05/1/2018,4,South Sudan,1525132800
1794,Aweil Centre,06/1/2018,4,South Sudan,1527811200
1795,Aweil Centre,07/1/2018,2,South Sudan,1530403200
1796,Aweil Centre,08/1/2018,2,South Sudan,1533081600
1797,Aweil Centre,09/1/2018,3,South Sudan,1535760000
1798,Aweil Centre,10/1/2018,2,South Sudan,1538352000
1799,Aweil Centre,11/1/2018,2,South Sudan,1541030400
1800,Aweil Centre,12/1/2018,2,South Sudan,1543622400
1801,Aweil Centre,01/1/2019,4,South Sudan,1546300800
1802,Aweil Centre,02/1/2019,2,South Sudan,1548979200
1803,Aweil Centre,03/1/2019,3,South Sudan,1551398400
1804,Aweil Centre,04/1/2019,3,South Sudan,1554076800
1805,Aweil Centre,05/1/2019,3,South Sudan,1556668800
1806,Aweil Centre,06/1/2019,4,South Sudan,1559347200
1807,Aweil Centre,07/1/2019,3,South Sudan,1561939200
1808,Aweil Centre,08/1/2019,4,South Sudan,1564617600
1809,Aweil Centre,09/1/2019,4,South Sudan,1567296000
1810,Aweil Centre,10/1/2019,2,South Sudan,1569888000
1811,Aweil Centre,11/1/2019,4,South Sudan,1572566400
1812,Aweil Centre,12/1/2019,3,South Sudan,1575158400
1813,Aweil Centre,01/1/2020,2,South Sudan,1577836800
1814,Aweil Centre,02/1/2020,3,South Sudan,1580515200
1815,Gogrial East,06/1/2017,2,South Sudan,1496275200
1816,Gogrial East,07/1/2017,3,South Sudan,1498867200
1817,Gogrial East,08/1/2017,4,South Sudan,1501545600
1818,Gogrial East,09/1/2017,2,South Sudan,1504224000
1819,Gogrial East,10/1/2017,4,South Sudan,1506816000
1820,Gogrial East,11/1/2017,3,South Sudan,1509494400
1821,Gogrial East,12/1/2017,3,South Sudan,1512086400
1822,Gogrial East,01/1/2018,3,South Sudan,1514764800
1823,Gogrial East,02/1/2018,3,South Sudan,1517443200
1824,Gogrial East,03/1/2018,3,South Sudan,1519862400
1825,Gogrial East,04/1/2018,2,South Sudan,1522540800
1826,Gogrial East,05/1/2018,3,South Sudan,1525132800
1827,Gogrial East,06/1/2018,3,South Sudan,1527811200
1828,Gogrial East,07/1/2018,3,South Sudan,1530403200
1829,Gogrial East,08/1/2018,2,South Sudan,1533081600
1830,Gogrial East,09/1/2018,4,South Sudan,1535760000
1831,Gogrial East,10/1/2018,4,South Sudan,1538352000
1832,Gogrial East,11/1/2018,2,South Sudan,1541030400
1833,Gogrial East,12/1/2018,2,South Sudan,1543622400
1834,Gogrial East,01/1/2019,3,South Sudan,1546300800
1835,Gogrial East,02/1/2019,4,South Sudan,1548979200
1836,Gogrial East,03/1/2019,3,South Sudan,1551398400
1837,Gogrial East,04/1/2019,3,South Sudan,1554076800
1838,Gogrial East,05/1/2019,4,South Sudan,1556668800
1839,Gogrial East,06/1/2019,2,South Sudan,1559347200
1840,Gogrial East,07/1/2019,2,South Sudan,1561939200
1841,Gogrial East,08/1/2019,3,South Sudan,1564617600
1842,Gogrial East,09/1/2019,2,South Sudan,1567296000
1843,Gogrial East,10/1/2019,3,South Sudan,1569888000
1844,Gogrial East,11/1/2019,2,South Sudan,1572566400
1845,Gogrial East,12/1/2019,3,South Sudan,1575158400
1846,Gogrial East,01/1/2020,2,South Sudan,1577836800
1847,Gogrial East,02/1/2020,2,South Sudan,1580515200
1848,Nyirol,06/1/2017,2,South Sudan,1496275200
1849,Nyirol,07/1/2017,4,South Sudan,1498867200
1850,Nyirol,08/1/2017,2,South Sudan,1501545600
1851,Nyirol,09/1/2017,3,South Sudan,1504224000
1852,Nyirol,10/1/2017,3,South Sudan,1506816000
1853,Nyirol,11/1/2017,3,South Sudan,1509494400
1854,Nyirol,12/1/2017,3,South Sudan,1512086400
1855,Nyirol,01/1/2018,2,South Sudan,1514764800
1856,Nyirol,02/1/2018,2,South Sudan,1517443200
1857,Nyirol,03/1/2018,4,South Sudan,1519862400
1858,Nyirol,04/1/2018,2,South Sudan,1522540800
1859,Nyirol,05/1/2018,2,South Sudan,1525132800
1860,Nyirol,06/1/2018,3,South Sudan,1527811200
1861,Nyirol,07/1/2018,4,South Sudan,1530403200
1862,Nyirol,08/1/2018,4,South Sudan,1533081600
1863,Nyirol,09/1/2018,3,South Sudan,1535760000
1864,Nyirol,10/1/2018,2,South Sudan,1538352000
1865,Nyirol,11/1/2018,2,South Sudan,1541030400
1866,Nyirol,12/1/2018,2,South Sudan,1543622400
1867,Nyirol,01/1/2019,4,South Sudan,1546300800
1868,Nyirol,02/1/2019,3,South Sudan,1548979200
1869,Nyirol,03/1/2019,2,South Sudan,1551398400
1870,Nyirol,04/1/2019,2,South Sudan,1554076800
1871,Nyirol,05/1/2019,2,South Sudan,1556668800
1872,Nyirol,06/1/2019,4,South Sudan,1559347200
1873,Nyirol,07/1/2019,3,South Sudan,1561939200
1874,Nyirol,08/1/2019,4,South Sudan,1564617600
1875,Nyirol,09/1/2019,4,South Sudan,1567296000
1876,Nyirol,10/1/2019,2,South Sudan,1569888000
1877,Nyirol,11/1/2019,2,South Sudan,1572566400
1878,Nyirol,12/1/2019,4,South Sudan,1575158400
1879,Nyirol,01/1/2020,2,South Sudan,1577836800
1880,Nyirol,02/1/2020,2,South Sudan,1580515200
1881,Gogrial West,06/1/2017,3,South Sudan,1496275200
1882,Gogrial West,07/1/2017,3,South Sudan,1498867200
1883,Gogrial West,08/1/2017,4,South Sudan,1501545600
1884,Gogrial West,09/1/2017,3,South Sudan,1504224000
1885,Gogrial West,10/1/2017,3,South Sudan,1506816000
1886,Gogrial West,11/1/2017,3,South Sudan,1509494400
1887,Gogrial West,12/1/2017,3,South Sudan,1512086400
1888,Gogrial West,01/1/2018,4,South Sudan,1514764800
1889,Gogrial West,02/1/2018,4,South Sudan,1517443200
1890,Gogrial West,03/1/2018,3,South Sudan,1519862400
1891,Gogrial West,04/1/2018,3,South Sudan,1522540800
1892,Gogrial West,05/1/2018,4,South Sudan,1525132800
1893,Gogrial West,06/1/2018,3,South Sudan,1527811200
1894,Gogrial West,07/1/2018,3,South Sudan,1530403200
1895,Gogrial West,08/1/2018,3,South Sudan,1533081600
1896,Gogrial West,09/1/2018,4,South Sudan,1535760000
1897,Gogrial West,10/1/2018,3,South Sudan,1538352000
1898,Gogrial West,11/1/2018,3,South Sudan,1541030400
1899,Gogrial West,12/1/2018,2,South Sudan,1543622400
1900,Gogrial West,01/1/2019,2,South Sudan,1546300800
1901,Gogrial West,02/1/2019,2,South Sudan,1548979200
1902,Gogrial West,03/1/2019,3,South Sudan,1551398400
1903,Gogrial West,04/1/2019,4,South Sudan,1554076800
1904,Gogrial West,05/1/2019,2,South Sudan,1556668800
1905,Gogrial West,06/1/2019,3,South Sudan,1559347200
1906,Gogrial West,07/1/2019,3,South Sudan,1561939200
1907,Gogrial West,08/1/2019,3,South Sudan,1564617600
1908,Gogrial West,09/1/2019,2,South Sudan,1567296000
1909,Gogrial West,10/1/2019,3,South Sudan,1569888000
1910,Gogrial West,11/1/2019,2,South Sudan,1572566400
1911,Gogrial West,12/1/2019,3,South Sudan,1575158400
1912,Gogrial West,01/1/2020,3,South Sudan,1577836800
1913,Gogrial West,02/1/2020,3,South Sudan,1580515200
1914,Aweil West,06/1/2017,2,South Sudan,1496275200
1915,Aweil West,07/1/2017,3,South Sudan,1498867200
1916,Aweil West,08/1/2017,4,South Sudan,1501545600
1917,Aweil West,09/1/2017,4,South Sudan,1504224000
1918,Aweil West,10/1/2017,4,South Sudan,1506816000
1919,Aweil West,11/1/2017,3,South Sudan,1509494400
1920,Aweil West,12/1/2017,3,South Sudan,1512086400
1921,Aweil West,01/1/2018,3,South Sudan,1514764800
1922,Aweil West,02/1/2018,3,South Sudan,1517443200
1923,Aweil West,03/1/2018,3,South Sudan,1519862400
1924,Aweil West,04/1/2018,4,South Sudan,1522540800
1925,Aweil West,05/1/2018,4,South Sudan,1525132800
1926,Aweil West,06/1/2018,2,South Sudan,1527811200
1927,Aweil West,07/1/2018,3,South Sudan,1530403200
1928,Aweil West,08/1/2018,3,South Sudan,1533081600
1929,Aweil West,09/1/2018,3,South Sudan,1535760000
1930,Aweil West,10/1/2018,2,South Sudan,1538352000
1931,Aweil West,11/1/2018,3,South Sudan,1541030400
1932,Aweil West,12/1/2018,3,South Sudan,1543622400
1933,Aweil West,01/1/2019,2,South Sudan,1546300800
1934,Aweil West,02/1/2019,4,South Sudan,1548979200
1935,Aweil West,03/1/2019,3,South Sudan,1551398400
1936,Aweil West,04/1/2019,4,South Sudan,1554076800
1937,Aweil West,05/1/2019,3,South Sudan,1556668800
1938,Aweil West,06/1/2019,2,South Sudan,1559347200
1939,Aweil West,07/1/2019,3,South Sudan,1561939200
1940,Aweil West,08/1/2019,2,South Sudan,1564617600
1941,Aweil West,09/1/2019,2,South Sudan,1567296000
1942,Aweil West,10/1/2019,2,South Sudan,1569888000
1943,Aweil West,11/1/2019,3,South Sudan,1572566400
1944,Aweil West,12/1/2019,3,South Sudan,1575158400
1945,Aweil West,01/1/2020,4,South Sudan,1577836800
1946,Aweil West,02/1/2020,3,South Sudan,1580515200
1947,Twic,06/1/2017,2,South Sudan,1496275200
1948,Twic,07/1/2017,3,South Sudan,1498867200
1949,Twic,08/1/2017,4,South Sudan,1501545600
1950,Twic,09/1/2017,3,South Sudan,1504224000
1951,Twic,10/1/2017,3,South Sudan,1506816000
1952,Twic,11/1/2017,3,South Sudan,1509494400
1953,Twic,12/1/2017,4,South Sudan,1512086400
1954,Twic,01/1/2018,3,South Sudan,1514764800
1955,Twic,02/1/2018,4,South Sudan,1517443200
1956,Twic,03/1/2018,2,South Sudan,1519862400
1957,Twic,04/1/2018,3,South Sudan,1522540800
1958,Twic,05/1/2018,2,South Sudan,1525132800
1959,Twic,06/1/2018,3,South Sudan,1527811200
1960,Twic,07/1/2018,3,South Sudan,1530403200
1961,Twic,08/1/2018,2,South Sudan,1533081600
1962,Twic,09/1/2018,3,South Sudan,1535760000
1963,Twic,10/1/2018,2,South Sudan,1538352000
1964,Twic,11/1/2018,4,South Sudan,1541030400
1965,Twic,12/1/2018,3,South Sudan,1543622400
1966,Twic,01/1/2019,4,South Sudan,1546300800
1967,Twic,02/1/2019,3,South Sudan,1548979200
1968,Twic,03/1/2019,3,South Sudan,1551398400
1969,Twic,04/1/2019,4,South Sudan,1554076800
1970,Twic,05/1/2019,2,South Sudan,1556668800
1971,Twic,06/1/2019,2,South Sudan,1559347200
1972,Twic,07/1/2019,3,South Sudan,1561939200
1973,Twic,08/1/2019,3,South Sudan,1564617600
